ubigeo,district,provincia,region,id,area,pobreza_pct,pobreza_quintil,educ_baja_pct,nivel_educativo,pct_mujeres_18_35,poblacion_mujeres,tolerancia_social,riesgo,n_cem,n_refugios,n_otros_servicios,linea100_cobertura,acceso_telefonia_pct,n_servicios_total,acceso,prioridad,riesgo_cat,acceso_cat,semaforo,recomendacion
150404,Huaros,Canta,Lima,,Rural,41.2,Q3,69.2,Bajo,53.6,1273.0,0.579,0.611,1.0,2.0,1.0,True,20.4,,0.563,0.267,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150514,San Luis,Cañete,Lima,,Urbana,20.2,Q2,7.2,Alto,38.0,82126.0,0.517,0.237,0.0,0.0,4.0,True,81.0,,0.729,0.064,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090402,Arma,Castrovirreyna,Huancavelica,,Urbana,11.3,Q1,16.8,Alto,46.8,43953.0,0.178,0.18,2.0,0.0,3.0,True,78.3,,0.801,0.036,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080908,Santa Teresa,La Convencion,Cusco,,Rural,60.4,Q4,46.2,Medio,41.9,1092.0,0.321,0.657,0.0,1.0,4.0,True,28.2,,0.669,0.217,Alto,,Adecuado,Alto riesgo sin CEM → Priorizar implementación de CEM
211210,San Pedro De Putina Punco,Sandia,Puno,,Urbana,11.4,Q1,20.1,Alto,27.0,3561.0,0.756,0.292,0.0,0.0,2.0,False,81.3,,0.339,0.193,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
110203,Chavin,Chincha,Ica,,Urbana,37.2,Q2,22.7,Alto,38.5,43831.0,0.705,0.477,3.0,1.0,1.0,True,72.9,,0.763,0.113,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
150507,Imperial,Cañete,Lima,,Rural,30.0,Q2,39.3,Medio,44.0,2633.0,0.414,0.479,3.0,0.0,3.0,False,24.2,,0.607,0.188,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120605,Pampa Hermosa,Satipo,Junin,,Urbana,13.4,Q1,24.8,Alto,35.5,11343.0,0.164,0.105,1.0,2.0,3.0,True,74.8,,0.831,0.018,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090701,Pampas,Tayacaja,Huancavelica,,Rural,52.3,Q3,45.7,Medio,25.2,1937.0,0.434,0.616,1.0,0.0,0.0,True,46.8,,0.332,0.411,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
120419,Monobamba,Jauja,Junin,,Urbana,21.7,Q2,19.9,Alto,46.5,13581.0,0.369,0.313,3.0,0.0,2.0,False,81.7,,0.635,0.114,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150608,Pacaraos,Huaral,Lima,,Rural,31.9,Q2,62.3,Bajo,38.8,536.0,0.326,0.514,2.0,0.0,3.0,True,59.5,,0.76,0.123,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
070103,Carmen De La Legua Reynoso,Callao,Callao,,Urbana,14.1,Q1,12.5,Alto,26.3,13304.0,0.389,0.121,1.0,0.0,3.0,False,81.3,,0.522,0.058,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
151010,Cochas,Yauyos,Lima,,Rural,31.7,Q2,63.5,Bajo,30.5,634.0,0.154,0.555,1.0,1.0,2.0,True,24.2,,0.532,0.26,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080308,Pucyura,Anta,Cusco,,Urbana,15.3,Q1,16.5,Alto,43.4,17860.0,0.159,0.284,1.0,0.0,1.0,False,70.7,,0.293,0.201,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120106,Chicche,Huancayo,Junin,,Urbana,22.4,Q2,31.4,Medio,31.2,66419.0,0.557,0.248,0.0,0.0,2.0,True,80.4,,0.499,0.124,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
151004,Ayaviri,Yauyos,Lima,,Urbana,26.0,Q2,11.5,Alto,37.8,81929.0,0.085,0.199,2.0,0.0,1.0,False,76.6,,0.472,0.105,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
151025,Quinocay,Yauyos,Lima,,Rural,61.6,Q4,59.1,Bajo,39.1,2031.0,0.319,0.564,1.0,2.0,1.0,True,29.4,,0.542,0.258,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150118,Lurigancho,Lima,Lima,,Urbana,32.9,Q2,34.3,Medio,35.2,51518.0,0.536,0.325,2.0,0.0,0.0,True,78.8,,0.487,0.167,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
060608,San Andres De Cutervo,Cutervo,Cajamarca,,Urbana,24.2,Q2,44.3,Medio,42.8,43119.0,0.49,0.337,0.0,0.0,1.0,True,71.3,,0.403,0.201,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
151002,Alis,Yauyos,Lima,,Urbana,17.7,Q1,15.4,Alto,29.8,70159.0,0.898,0.359,1.0,0.0,1.0,False,85.8,,0.375,0.224,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
150716,San Antonio,Huarochiri,Lima,,Urbana,42.0,Q3,22.2,Alto,35.0,57969.0,0.531,0.296,0.0,1.0,1.0,False,80.2,,0.396,0.179,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
151017,Huañec,Yauyos,Lima,,Rural,46.9,Q3,50.1,Bajo,46.5,4838.0,0.596,0.683,0.0,0.0,0.0,True,42.9,,0.22,0.533,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
120803,Huay-Huay,Yauli,Junin,,Urbana,12.8,Q1,42.9,Medio,37.9,73835.0,0.575,0.269,1.0,0.0,1.0,False,82.0,,0.329,0.18,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150713,Mariatana,Huarochiri,Lima,,Urbana,24.0,Q2,23.0,Alto,41.8,89200.0,0.172,0.243,1.0,0.0,2.0,True,71.0,,0.618,0.093,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090115,Pilchaca,Huancavelica,Huancavelica,,Rural,41.9,Q3,53.4,Bajo,47.6,4978.0,0.444,0.725,0.0,1.0,3.0,True,15.8,,0.547,0.328,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
151022,Omas,Yauyos,Lima,,Rural,61.2,Q4,36.4,Medio,21.4,3380.0,0.554,0.69,0.0,1.0,1.0,True,39.8,,0.385,0.424,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
151016,Huantan,Yauyos,Lima,,Urbana,18.2,Q1,7.6,Alto,31.5,21616.0,0.209,0.266,2.0,0.0,2.0,True,77.1,,0.72,0.074,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
151026,San Joaquin,Yauyos,Lima,,Urbana,25.4,Q2,26.6,Medio,43.5,34756.0,0.352,0.302,3.0,0.0,0.0,False,78.2,,0.393,0.183,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
140113,Reque,Chiclayo,Lambayeque,,Rural,49.6,Q3,48.9,Medio,42.4,4440.0,0.473,0.616,0.0,0.0,0.0,False,24.9,,0.09,0.561,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
061107,Llapa,San Miguel,Cajamarca,,Rural,39.4,Q2,68.9,Bajo,36.9,728.0,0.438,0.644,0.0,1.0,0.0,True,44.6,,0.381,0.399,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
060105,Encañada,Cajamarca,Cajamarca,,Urbana,14.1,Q1,33.3,Medio,46.5,48128.0,0.282,0.284,0.0,0.0,3.0,True,78.0,,0.648,0.1,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120113,Cullhuas,Huancayo,Junin,,Urbana,34.8,Q2,7.2,Alto,39.4,33521.0,0.609,0.312,1.0,0.0,1.0,True,81.2,,0.489,0.159,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
170203,Madre De Dios,Manu,Madre De Dios,,Rural,44.0,Q3,71.8,Bajo,51.9,4182.0,0.429,0.644,1.0,0.0,1.0,True,50.4,,0.446,0.357,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
070104,La Perla,Callao,Callao,,Urbana,25.8,Q2,26.3,Medio,30.6,82822.0,0.442,0.233,1.0,1.0,2.0,True,80.9,,0.651,0.081,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150136,San Miguel,Lima,Lima,,Urbana,14.6,Q1,12.6,Alto,42.1,55206.0,0.676,0.231,1.0,0.0,0.0,False,72.4,,0.309,0.16,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
120810,Yauli,Yauli,Junin,,Urbana,43.1,Q3,14.9,Alto,44.0,75132.0,0.329,0.357,0.0,0.0,0.0,False,78.9,,0.217,0.28,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130504,Huaso,Julcan,La Libertad,,Urbana,14.6,Q1,25.1,Medio,45.2,74495.0,0.334,0.306,0.0,1.0,1.0,True,82.8,,0.531,0.144,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
221005,Uchiza,Tocache,San Martin,,Urbana,30.2,Q2,17.6,Alto,41.9,23145.0,0.306,0.423,1.0,0.0,0.0,False,75.4,,0.251,0.317,Medio,,Medio,Mantener monitoreo y reforzar capacidades locales
131201,Viru,Viru,La Libertad,,Rural,35.5,Q2,48.7,Medio,31.4,5858.0,0.375,0.569,1.0,0.0,1.0,False,21.9,,0.22,0.444,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
140106,La Victoria,Chiclayo,Lambayeque,,Rural,88.7,Q5,50.7,Bajo,39.6,5750.0,0.286,0.676,2.0,0.0,4.0,True,36.9,,0.757,0.164,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
140107,Lagunas,Chiclayo,Lambayeque,,Urbana,12.4,Q1,15.1,Alto,40.5,47664.0,0.443,0.198,3.0,0.0,1.0,True,78.1,,0.724,0.055,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
022005,Quillo,Yungay,Ancash,,Urbana,25.0,Q2,7.3,Alto,29.3,66216.0,0.407,0.205,1.0,1.0,1.0,True,84.9,,0.641,0.074,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
030202,Andarapa,Andahuaylas,Apurimac,,Urbana,39.1,Q2,7.3,Alto,48.3,14977.0,0.571,0.393,0.0,0.0,2.0,True,82.8,,0.518,0.189,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
022002,Cascapara,Yungay,Ancash,,Rural,48.0,Q3,63.1,Bajo,38.7,3494.0,0.632,0.711,0.0,0.0,1.0,True,44.3,,0.323,0.481,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
020801,Casma,Casma,Ancash,,Urbana,20.8,Q2,9.3,Alto,49.0,78829.0,0.447,0.183,1.0,0.0,4.0,False,73.0,,0.625,0.069,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080303,Cachimayo,Anta,Cusco,,Urbana,17.1,Q1,21.6,Alto,39.5,68731.0,0.573,0.267,0.0,2.0,4.0,False,77.1,,0.732,0.072,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080406,San Salvador,Calca,Cusco,,Urbana,6.8,Q1,14.5,Alto,35.7,4793.0,0.634,0.15,0.0,0.0,2.0,False,75.6,,0.393,0.091,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
211203,Limbani,Sandia,Puno,,Urbana,9.4,Q1,16.1,Alto,35.0,85057.0,0.525,0.247,0.0,0.0,0.0,False,76.2,,0.165,0.206,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090107,Huayllahuara,Huancavelica,Huancavelica,,Urbana,27.2,Q2,27.5,Medio,34.0,53557.0,0.759,0.297,3.0,0.0,3.0,False,66.0,,0.669,0.098,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
220203,Bajo Biavo,Bellavista,San Martin,,Urbana,15.8,Q1,20.0,Alto,53.9,28451.0,0.544,0.256,0.0,0.0,0.0,True,82.7,,0.377,0.159,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
060108,Los Baños Del Inca,Cajamarca,Cajamarca,,Urbana,13.2,Q1,6.1,Alto,28.5,22580.0,0.55,0.1,0.0,0.0,2.0,True,77.0,,0.496,0.05,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
030606,Ongoy,Chincheros,Apurimac,,Rural,59.1,Q3,55.7,Bajo,29.1,4771.0,0.046,0.619,2.0,0.0,1.0,True,55.6,,0.554,0.276,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080307,Mollepata,Anta,Cusco,,Urbana,10.7,Q1,18.4,Alto,51.8,47712.0,0.312,0.289,1.0,0.0,0.0,True,79.1,,0.437,0.163,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080306,Limatambo,Anta,Cusco,,Rural,65.2,Q4,66.1,Bajo,42.9,878.0,0.579,0.699,0.0,1.0,3.0,True,39.5,,0.572,0.299,Alto,,Adecuado,Alto riesgo sin CEM → Priorizar implementación de CEM
080405,Pisac,Calca,Cusco,,Rural,66.2,Q4,56.1,Bajo,32.9,5133.0,0.805,0.717,1.0,0.0,4.0,True,49.5,,0.744,0.184,Alto,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
090413,Ticrapo,Castrovirreyna,Huancavelica,,Rural,41.4,Q3,47.6,Medio,51.0,4827.0,0.146,0.543,0.0,0.0,3.0,True,27.8,,0.476,0.285,Medio,,Adecuado,Riesgo medio sin CEM → Considerar punto de atención
080305,Huarocondo,Anta,Cusco,,Urbana,24.1,Q2,16.8,Alto,31.5,58724.0,0.466,0.236,1.0,0.0,0.0,False,83.5,,0.273,0.172,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150129,San Bartolo,Lima,Lima,,Urbana,18.1,Q1,12.7,Alto,33.7,71954.0,0.461,0.182,1.0,0.0,1.0,False,84.9,,0.412,0.107,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
081305,Maras,Urubamba,Cusco,,Urbana,24.3,Q2,9.0,Alto,47.2,50254.0,0.622,0.228,0.0,0.0,4.0,True,74.1,,0.727,0.062,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
021306,Llumpa,Mariscal Luzuriaga,Ancash,,Rural,24.9,Q2,37.8,Medio,56.0,2512.0,0.634,0.645,1.0,0.0,0.0,True,42.0,,0.343,0.424,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
080403,Lamay,Calca,Cusco,,Rural,59.7,Q3,54.9,Bajo,49.4,5287.0,0.476,0.555,0.0,0.0,1.0,True,45.8,,0.326,0.374,Alto,,Medio,Riesgo medio sin CEM → Considerar punto de atención
021307,Lucma,Mariscal Luzuriaga,Ancash,,Urbana,10.2,Q1,8.9,Alto,36.1,49710.0,0.425,0.214,1.0,0.0,1.0,True,77.4,,0.474,0.113,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
022008,Yanama,Yungay,Ancash,,Urbana,19.8,Q1,21.9,Alto,38.6,65425.0,0.642,0.302,2.0,0.0,0.0,False,85.6,,0.383,0.186,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
021704,Huayllapampa,Recuay,Ancash,,Rural,51.7,Q3,52.6,Bajo,41.7,1592.0,0.15,0.675,0.0,0.0,3.0,False,25.7,,0.395,0.408,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
081303,Huayllabamba,Urubamba,Cusco,,Rural,50.5,Q3,32.7,Medio,34.0,3935.0,0.717,0.597,0.0,0.0,0.0,True,44.4,,0.277,0.432,Alto,,Medio,Riesgo medio sin CEM → Considerar punto de atención
081307,Yucay,Urubamba,Cusco,,Rural,79.4,Q4,67.2,Bajo,30.1,2224.0,0.516,0.725,3.0,0.0,1.0,True,18.9,,0.519,0.349,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
050904,Chilcayoc,Sucre,Ayacucho,,Urbana,42.2,Q3,10.8,Alto,52.2,57511.0,0.519,0.295,0.0,0.0,1.0,True,82.9,,0.437,0.166,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150142,Villa El Salvador,Lima,Lima,,Urbana,18.7,Q1,15.4,Alto,40.5,11853.0,0.475,0.265,1.0,1.0,1.0,False,86.8,,0.449,0.146,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130304,Longotea,Bolivar,La Libertad,,Rural,52.3,Q3,40.4,Medio,30.9,429.0,0.347,0.536,0.0,0.0,0.0,True,36.8,,0.251,0.401,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
130402,Pacanga,Chepen,La Libertad,,Rural,40.8,Q3,47.1,Medio,36.6,2893.0,0.318,0.505,0.0,1.0,2.0,False,20.4,,0.261,0.373,Medio,,Medio,Riesgo medio sin CEM → Considerar punto de atención
220206,San Rafael,Bellavista,San Martin,,Urbana,29.0,Q2,8.3,Alto,42.2,36095.0,0.777,0.272,0.0,0.0,4.0,True,78.8,,0.701,0.081,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
060308,Oxamarca,Celendin,Cajamarca,,Urbana,12.8,Q1,15.9,Alto,33.8,44079.0,0.413,0.16,0.0,0.0,3.0,True,75.5,,0.596,0.065,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130905,Marcabal,Sanchez Carrion,La Libertad,,Urbana,27.4,Q2,18.8,Alto,35.4,61167.0,0.814,0.272,0.0,0.0,2.0,True,78.6,,0.565,0.118,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050905,Huacaña,Sucre,Ayacucho,,Urbana,21.9,Q2,27.5,Medio,28.4,6536.0,0.294,0.24,1.0,0.0,2.0,False,76.4,,0.464,0.129,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220202,Alto Biavo,Bellavista,San Martin,,Urbana,15.0,Q1,21.9,Alto,43.0,15423.0,0.338,0.227,0.0,0.0,3.0,True,75.6,,0.626,0.085,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150137,Santa Anita,Lima,Lima,,Rural,73.8,Q4,36.8,Medio,40.5,4825.0,0.573,0.708,1.0,0.0,1.0,False,60.6,,0.345,0.464,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
050907,Paico,Sucre,Ayacucho,,Rural,63.4,Q4,66.1,Bajo,41.1,2655.0,0.329,0.694,1.0,1.0,1.0,True,50.2,,0.539,0.32,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
051103,Carhuanca,Vilcas Huaman,Ayacucho,,Urbana,14.8,Q1,24.6,Alto,50.9,54588.0,0.572,0.233,0.0,0.0,3.0,True,73.6,,0.609,0.091,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
150714,Ricardo Palma,Huarochiri,Lima,,Urbana,13.1,Q1,21.6,Alto,32.3,48549.0,0.13,0.071,1.0,0.0,2.0,True,80.7,,0.616,0.027,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
060508,Yonan,Contumaza,Cajamarca,,Rural,76.5,Q4,60.1,Bajo,47.4,3286.0,0.431,0.686,0.0,0.0,0.0,True,49.0,,0.237,0.523,Alto,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
050909,San Salvador De Quije,Sucre,Ayacucho,,Rural,51.5,Q3,49.2,Medio,32.5,745.0,0.33,0.63,3.0,0.0,2.0,False,22.5,,0.502,0.314,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
051106,Independencia,Vilcas Huaman,Ayacucho,,Rural,29.3,Q2,34.3,Medio,45.7,3451.0,0.195,0.531,3.0,0.0,0.0,True,18.2,,0.447,0.294,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130401,Chepen,Chepen,La Libertad,,Urbana,15.0,Q1,32.5,Medio,42.2,23654.0,0.393,0.319,1.0,0.0,3.0,True,84.7,,0.754,0.078,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220605,Pajarillo,Mariscal Caceres,San Martin,,Urbana,20.0,Q1,20.2,Alto,52.8,42121.0,0.672,0.359,0.0,0.0,2.0,True,68.4,,0.469,0.191,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
050903,Chalcos,Sucre,Ayacucho,,Rural,46.9,Q3,44.0,Medio,35.9,5626.0,0.199,0.607,2.0,0.0,3.0,True,18.4,,0.584,0.253,Alto,,Adecuado,Mantener monitoreo y reforzar capacidades locales
140101,Chiclayo,Chiclayo,Lambayeque,,Rural,45.9,Q3,47.6,Medio,39.0,5062.0,0.475,0.626,3.0,0.0,0.0,True,32.6,,0.513,0.305,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
030108,San Pedro De Cachora,Abancay,Apurimac,,Rural,54.2,Q3,61.1,Bajo,48.7,213.0,0.267,0.743,0.0,0.0,4.0,True,13.8,,0.456,0.404,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
080407,Taray,Calca,Cusco,,Urbana,32.1,Q2,27.9,Medio,38.3,62986.0,0.462,0.327,1.0,0.0,2.0,False,76.7,,0.477,0.171,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120125,Pilcomayo,Huancayo,Junin,,Urbana,17.6,Q1,9.4,Alto,47.1,25990.0,0.338,0.321,0.0,0.0,3.0,False,73.5,,0.47,0.17,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
220204,Huallaga,Bellavista,San Martin,,Urbana,12.9,Q1,33.4,Medio,27.8,46947.0,0.417,0.209,0.0,0.0,1.0,True,74.7,,0.412,0.123,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080309,Zurite,Anta,Cusco,,Rural,82.4,Q5,67.1,Bajo,49.2,2982.0,0.229,0.715,0.0,0.0,1.0,True,55.2,,0.366,0.453,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
110211,Tambo De Mora,Chincha,Ica,,Urbana,24.5,Q2,11.0,Alto,48.8,51567.0,0.322,0.237,1.0,0.0,0.0,True,74.2,,0.389,0.145,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
060104,Cospan,Cajamarca,Cajamarca,,Urbana,14.4,Q1,24.9,Alto,36.3,62759.0,0.163,0.201,0.0,0.0,0.0,True,79.1,,0.325,0.136,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
221001,Tocache,Tocache,San Martin,,Urbana,17.8,Q1,35.3,Medio,36.8,15664.0,0.617,0.292,0.0,0.0,1.0,True,77.6,,0.436,0.165,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
130502,Calamarca,Julcan,La Libertad,,Urbana,28.4,Q2,12.0,Alto,51.8,68727.0,0.318,0.293,1.0,0.0,0.0,True,71.6,,0.432,0.166,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080302,Ancahuasi,Anta,Cusco,,Urbana,23.4,Q2,9.7,Alto,35.3,89622.0,0.448,0.227,0.0,0.0,1.0,False,80.5,,0.276,0.164,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
030105,Huanipaca,Abancay,Apurimac,,Rural,39.1,Q2,74.7,Bajo,40.3,630.0,0.407,0.615,1.0,0.0,2.0,False,24.7,,0.305,0.427,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
030605,Ocobamba,Chincheros,Apurimac,,Urbana,27.1,Q2,21.4,Alto,40.8,34091.0,0.24,0.233,1.0,0.0,1.0,True,70.7,,0.504,0.116,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090610,San Antonio De Cusicancha,Huaytara,Huancavelica,,Rural,74.8,Q4,71.0,Bajo,52.9,4166.0,0.51,0.845,0.0,0.0,0.0,False,44.3,,0.133,0.733,Crítico,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
060204,Sitacocha,Cajabamba,Cajamarca,,Rural,60.0,Q3,28.3,Medio,34.3,3707.0,0.252,0.573,0.0,0.0,1.0,False,45.9,,0.203,0.457,Alto,,Medio,Riesgo medio sin CEM → Considerar punto de atención
120211,Mito,Concepcion,Junin,,Rural,55.0,Q3,56.7,Bajo,40.3,407.0,0.199,0.533,1.0,0.0,3.0,True,28.3,,0.576,0.226,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130705,San Jose,Pacasmayo,La Libertad,,Urbana,23.9,Q2,29.8,Medio,38.5,49951.0,0.632,0.394,0.0,1.0,1.0,True,84.1,,0.525,0.187,Medio,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
081302,Chinchero,Urubamba,Cusco,,Urbana,41.3,Q3,7.7,Alto,41.9,16883.0,0.522,0.327,1.0,0.0,1.0,True,74.8,,0.453,0.179,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
090111,Mariscal Caceres,Huancavelica,Huancavelica,,Rural,46.5,Q3,58.8,Bajo,42.0,4765.0,0.299,0.647,0.0,0.0,2.0,False,12.3,,0.228,0.499,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
150506,Coayllo,Cañete,Lima,,Urbana,22.0,Q2,10.8,Alto,34.5,27908.0,0.516,0.286,0.0,0.0,2.0,True,80.2,,0.452,0.157,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
080402,Coya,Calca,Cusco,,Urbana,26.4,Q2,23.9,Alto,42.0,63690.0,0.456,0.34,0.0,0.0,0.0,True,81.7,,0.325,0.23,Medio,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120126,Pucara,Huancayo,Junin,,Urbana,17.4,Q1,16.2,Alto,37.1,46313.0,0.335,0.171,1.0,0.0,0.0,False,81.1,,0.294,0.121,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120408,Huamali,Jauja,Junin,,Urbana,35.2,Q2,22.3,Alto,43.5,29452.0,0.411,0.256,1.0,0.0,1.0,True,77.0,,0.494,0.13,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
120405,Canchayllo,Jauja,Junin,,Rural,91.1,Q5,62.4,Bajo,34.8,4698.0,0.422,0.882,0.0,0.0,1.0,False,55.8,,0.227,0.682,Crítico,,Crítico,Alto riesgo sin CEM → Priorizar implementación de CEM
130702,Guadalupe,Pacasmayo,La Libertad,,Urbana,22.6,Q2,17.6,Alto,41.7,18952.0,0.703,0.266,0.0,0.0,1.0,True,80.8,,0.478,0.139,Bajo,,Adecuado,Alta tolerancia social → Priorizar campañas de sensibilización
060501,Contumaza,Contumaza,Cajamarca,,Rural,63.3,Q4,62.7,Bajo,30.7,3188.0,0.629,0.721,0.0,1.0,1.0,True,33.9,,0.358,0.463,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
020401,Chacas,Asuncion,Ancash,,Urbana,9.5,Q1,14.1,Alto,45.6,87522.0,0.455,0.305,1.0,2.0,0.0,False,80.4,,0.465,0.163,Bajo,,Adecuado,Mantener monitoreo y reforzar capacidades locales
130802,Buldibuyo,Pataz,La Libertad,,Rural,61.9,Q4,43.6,Medio,42.3,1833.0,0.372,0.613,0.0,0.0,1.0,True,30.5,,0.262,0.452,Alto,,Medio,Alto riesgo sin CEM → Priorizar implementación de CEM
131002,Angasmarca,Santiago De Chuco,La Libertad,,Rural,55.6,Q3,60.8,Bajo,33.7,4294.0,0.31,0.615,1.0,1.0,2.0,False,22.2,,0.39,0.375,Alto,,Medio,Alto riesgo con acceso bajo → Fortalecer servicios existentes
021503,Conchucos,Pallasca,Ancash,,Rural,49.3,Q3,65.7,Bajo,39.9,1720.0,0.379,0.695,2.0,0.0,1.0,True,27.8,,0.455,0.379,Alto,,Medio,Mantener monitoreo y reforzar capacidades locales
